period_label,period_start,period_end,counterparty_raw,legal_entity,brand,store_location_raw,city_or_area,contract_raw,contract_number,contract_date,payment_doc_raw,payment_doc_number,payment_date,amount,source_file,source_file_path,source_file_hash,source_sheet,source_row_number,source_column
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Новомосковск, ул. Первомайская, д.83",Торгсервис 71 ООО,Светофор,"г. Новомосковск, ул. Первомайская, д.83",г. Новомосковск,ТС-71/2024 от 29.01.2024,ТС-71/2024,2024-01-29,Поступление на расчетный счет № 49 от 12.01.2026,49,2026-01-12,28090.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,245,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Новомосковск, ул. Трудовые Резервы, д. 55",Торгсервис 71 ООО,Светофор,"г. Новомосковск, ул. Трудовые Резервы, д. 55",г. Новомосковск,ТС 71/2025-6 от 20.11.2024,ТС 71/2025-6,2024-11-20,Поступление на расчетный счет № 17 от 12.01.2026,17,2026-01-12,8361.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,605,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Орёл, ул.Лескова, д.19А",Торгсервис 71 ООО,Светофор,"г. Орёл, ул.Лескова, д.19А",г. Орёл,ТС 71/2025-6 от 20.11.2024,ТС 71/2025-6,2024-11-20,Поступление на расчетный счет № 28 от 12.01.2026,28,2026-01-12,21992.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,480,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Тула , ул. Щегловская засека, д.36",Торгсервис 71 ООО,Светофор,"г. Тула , ул. Щегловская засека, д.36",г. Тула,ТС-71/2024 от 29.01.2024,ТС-71/2024,2024-01-29,Поступление на расчетный счет № 62 от 12.01.2026,62,2026-01-12,17163.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,208,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Тула, Веневское ш., д.6",Торгсервис 71 ООО,Светофор,"г. Тула, Веневское ш., д.6",г. Тула,ТС-71/2024 от 29.01.2024,ТС-71/2024,2024-01-29,Поступление на расчетный счет № 34 от 12.01.2026,34,2026-01-12,14735.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,84,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Тула, п. Петровский, ул. Парковая, д. 7А",Торгсервис 71 ООО,Светофор,"г. Тула, п. Петровский, ул. Парковая, д. 7А",г. Тула,ТС-71/2024 от 29.01.2024,ТС-71/2024,2024-01-29,Поступление на расчетный счет № 21 от 12.01.2026,21,2026-01-12,14161.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,671,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Тула, ул. Новотульская, д. 11",Торгсервис 71 ООО,Светофор,"г. Тула, ул. Новотульская, д. 11",г. Тула,ТС 71/2025-6 от 24.11.2024,ТС 71/2025-6,2024-11-24,Поступление на расчетный счет № 75 от 12.01.2026,75,2026-01-12,9679.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,492,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Тула, ул. Скуратовская, д. 100А",Торгсервис 71 ООО,Светофор,"г. Тула, ул. Скуратовская, д. 100А",г. Тула,ТС-71/2024 от 29.01.2024,ТС-71/2024,2024-01-29,Поступление на расчетный счет № 49 от 12.01.2026,49,2026-01-12,6587.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,179,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор г. Щекино, ул. Энергетиков, д. 15",Торгсервис 71 ООО,Светофор,"г. Щекино, ул. Энергетиков, д. 15",г. Щекино,ТС-71/2024 от 29.01.2024,ТС-71/2024,2024-01-29,Поступление на расчетный счет № 58 от 12.01.2026,58,2026-01-12,11083.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,775,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор, Орловская обл., пгт Залегощь, ул.М. Горького , д. 49",Торгсервис 71 ООО,Светофор,"Орловская обл., пгт Залегощь, ул.М. Горького , д. 49",пгт Залегощь,ТС 71/2025-6 от 20.11.2024,ТС 71/2025-6,2024-11-20,Поступление на расчетный счет № 38 от 12.01.2026,38,2026-01-12,23193.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,519,12.01.26
Продажи по контрагентам (по оплате) за 1 квартал 2026 г.,2026-01-01,2026-03-31,"Торгсервис 71 ООО Магазин Светофор, Орловская обл.,пгт Нарышкино, пер. Промышленный, д. 20",Торгсервис 71 ООО,Светофор,"Орловская обл.,пгт Нарышкино, пер. Промышленный, д. 20",пгт Нарышкино,ТС 71/2025-6 от 20.11.2024,ТС 71/2025-6,2024-11-20,Поступление на расчетный счет № 102 от 12.01.2026,102,2026-01-12,15573.0,Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,Данные/Продажи по контрагентам (по оплате)/Продажи по контрагентам (по оплате) за 1 квартал 2026 г..xls,b383ccc64414460222aa858e684a7b8481d1e2c1d7e7a07864abfcc42f8e5e4e,Лист_1,717,12.01.26
